name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim19,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,,,0,0,0,0,0,,0,,
sim1,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,514,5.1400,.5140,0,0,5.40219,3,,
sim2,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,482,4.8200,.4820,0,0,3.59583,11,18,1.6363
sim3,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,561,5.6100,.5610,3,.0300,4.08482,7,12,1.7142
sim4,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,396,3.9600,.3960,1,.0100,4.64739,5,9,1.8000
sim5,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,75,7.5000,414,4.1400,.4140,5,.0500,3.67882,7,21,3.0000
sim6,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,63,6.3000,561,5.6100,.5610,0,0,3.78347,8,4,.5000
sim7,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,72,7.2000,406,4.0600,.4060,0,0,4.52071,14,,
sim8,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,474,4.7400,.4740,0,0,5.44391,5,3,.6000
sim9,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,73,7.3000,431,4.3100,.4310,0,0,4.95049,5,20,4.0000
sim20,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,508,5.0800,.5080,0,0,5.18597,6,12,2.0000
sim21,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,55,5.5000,586,5.8600,.5860,0,0,3.69394,7,10,1.4285
sim22,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,528,5.2800,.5280,0,0,4.19425,5,17,3.4000
sim23,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,68,6.8000,428,4.2800,.4280,0,0,3.62571,9,25,2.7777
sim24,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,438,4.3800,.4380,5,.0500,3.574,4,11,2.7500
sim25,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,72,7.2000,446,4.4600,.4460,0,0,3.89934,4,13,3.2500
sim26,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,56,5.6000,383,3.8300,.3830,9,.0900,4.12152,5,7,1.4000
sim27,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,339,3.3900,.3390,2,.0200,3.89574,6,21,3.5000
sim28,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,69,6.9000,416,4.1600,.4160,0,0,3.23546,7,16,2.2857
sim29,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,69,6.9000,464,4.6400,.4640,0,0,3.90315,8,17,2.1250
sim30,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,76,7.6000,394,3.9400,.3940,20,.2000,3.62616,3,26,8.6666
sim31,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,58,5.8000,512,5.1200,.5120,2,.0200,3.6923,8,10,1.2500
sim32,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,56,5.6000,615,6.1500,.6150,0,0,7.68767,9,10,1.1111
sim33,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,72,7.2000,399,3.9900,.3990,8,.0800,4.57716,2,17,8.5000
sim34,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,389,3.8900,.3890,1,.0100,3.43233,9,,
sim35,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,473,4.7300,.4730,0,0,3.76023,10,16,1.6000
sim36,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,65,6.5000,504,5.0400,.5040,0,0,4.80634,7,12,1.7142
sim37,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,68,6.8000,369,3.6900,.3690,0,0,3.60329,6,24,4.0000
sim38,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,75,7.5000,335,3.3500,.3350,0,0,3.86324,8,18,2.2500
sim39,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,65,6.5000,494,4.9400,.4940,0,0,4.73118,11,8,.7272
sim40,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,480,4.8000,.4800,0,0,3.59531,9,12,1.3333
sim41,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,396,3.9600,.3960,0,0,4.22301,2,21,10.5000
sim42,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,56,5.6000,487,4.8700,.4870,1,.0100,4.50521,9,19,2.1111
sim43,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,465,4.6500,.4650,0,0,5.02414,3,22,7.3333
sim44,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,449,4.4900,.4490,0,0,3.93176,6,,
sim45,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,396,3.9600,.3960,0,0,3.90751,6,27,4.5000
sim46,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,60,6.0000,542,5.4200,.5420,0,0,5.70781,10,11,1.1000
sim47,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,568,5.6800,.5680,0,0,4.29328,5,10,2.0000
sim48,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,446,4.4600,.4460,2,.0200,3.79126,7,,
sim49,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,458,4.5800,.4580,33,.3300,4.3131,7,,
sim50,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,55,5.5000,650,6.5000,.6500,0,0,4.66162,8,19,2.3750
sim51,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,429,4.2900,.4290,0,0,5.22865,1,14,14.0000
sim52,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,447,4.4700,.4470,0,0,3.22796,2,18,9.0000
sim53,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,525,5.2500,.5250,10,.1000,4.38404,6,8,1.3333
sim54,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,350,3.5000,.3500,5,.0500,3.48882,8,28,3.5000
sim55,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,456,4.5600,.4560,7,.0700,4.40705,11,9,.8181
sim56,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,396,3.9600,.3960,0,0,5.24787,9,,
sim57,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,469,4.6900,.4690,31,.3100,4.38322,6,14,2.3333
sim58,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,525,5.2500,.5250,0,0,4.81369,10,15,1.5000
sim59,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,65,6.5000,377,3.7700,.3770,0,0,3.22899,9,18,2.0000
sim60,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,62,6.2000,551,5.5100,.5510,1,.0100,3.815,6,11,1.8333
sim61,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,438,4.3800,.4380,0,0,3.56944,3,,
sim62,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,467,4.6700,.4670,3,.0300,4.28685,8,23,2.8750
sim63,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,486,4.8600,.4860,0,0,4.25603,7,10,1.4285
sim64,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,364,3.6400,.3640,2,.0200,4.1297,6,28,4.6666
sim65,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,368,3.6800,.3680,0,0,4.44502,2,19,9.5000
sim66,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,449,4.4900,.4490,2,.0200,4.54292,7,20,2.8571
sim67,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,416,4.1600,.4160,0,0,3.94001,4,18,4.5000
sim68,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,78,7.8000,414,4.1400,.4140,25,.2500,3.89046,10,19,1.9000
sim69,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,69,6.9000,414,4.1400,.4140,0,0,4.09975,8,22,2.7500
sim70,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,52,5.2000,529,5.2900,.5290,0,0,4.37899,10,19,1.9000
sim71,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,49,4.9000,460,4.6000,.4600,109,1.0900,4.73468,7,12,1.7142
sim72,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,65,6.5000,471,4.7100,.4710,0,0,3.9819,5,,
sim73,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,77,7.7000,325,3.2500,.3250,0,0,3.70135,2,30,15.0000
sim74,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,446,4.4600,.4460,0,0,4.48219,7,11,1.5714
sim75,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,431,4.3100,.4310,3,.0300,3.83954,8,19,2.3750
sim76,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,58,5.8000,660,6.6000,.6600,0,0,4.06797,7,17,2.4285
sim77,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,60,6.0000,494,4.9400,.4940,1,.0100,5.75565,5,5,1.0000
sim78,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,382,3.8200,.3820,0,0,4.04452,7,22,3.1428
sim79,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,63,6.3000,598,5.9800,.5980,0,0,4.63489,5,13,2.6000
sim80,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,458,4.5800,.4580,5,.0500,4.43734,7,20,2.8571
sim81,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,57,5.7000,579,5.7900,.5790,0,0,4.97841,10,8,.8000
sim82,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,423,4.2300,.4230,1,.0100,4.79756,6,9,1.5000
sim83,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,478,4.7800,.4780,0,0,3.76755,10,19,1.9000
sim84,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,452,4.5200,.4520,0,0,4.34097,5,10,2.0000
sim85,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,409,4.0900,.4090,0,0,3.64241,6,19,3.1666
sim86,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,64,6.4000,475,4.7500,.4750,81,.8100,3.99292,9,,
sim87,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,56,5.6000,492,4.9200,.4920,1,.0100,3.99853,10,15,1.5000
sim88,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,60,6.0000,555,5.5500,.5550,0,0,3.96939,7,14,2.0000
sim89,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,56,5.6000,632,6.3200,.6320,1,.0100,4.39253,6,8,1.3333
sim90,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,61,6.1000,499,4.9900,.4990,0,0,4.00391,5,8,1.6000
sim91,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,67,6.7000,473,4.7300,.4730,3,.0300,3.88381,9,11,1.2222
sim92,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,72,7.2000,378,3.7800,.3780,11,.1100,3.59325,6,28,4.6666
sim93,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,70,7.0000,441,4.4100,.4410,0,0,4.2828,6,17,2.8333
sim94,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,66,6.6000,494,4.9400,.4940,1,.0100,4.5795,7,,
sim95,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,65,6.5000,370,3.7000,.3700,0,0,2.98274,3,15,5.0000
sim96,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,60,6.0000,569,5.6900,.5690,7,.0700,3.82689,2,11,5.5000
sim97,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,71,7.1000,355,3.5500,.3550,0,0,4.02966,2,18,9.0000
sim98,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,60,6.0000,341,3.4100,.3410,0,0,3.71717,4,22,5.5000
sim99,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,69,6.9000,439,4.3900,.4390,0,0,4.26449,2,8,4.0000
