name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim3,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,47,4.7000,565,5.6500,.5650,0,0,8.33653,11,6,.5454
sim4,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,556,5.5600,.5560,0,0,8.38554,11,10,.9090
sim5,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,809,8.0900,.8090,0,0,7.75201,11,7,.6363
sim6,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,627,6.2700,.6270,0,0,7.52375,11,7,.6363
sim7,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,775,7.7500,.7750,0,0,7.43127,11,1,.0909
sim8,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,689,6.8900,.6890,0,0,7.77386,11,6,.5454
sim9,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,775,7.7500,.7750,0,0,8.27804,11,4,.3636
sim20,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,799,7.9900,.7990,0,0,7.61553,11,1,.0909
sim21,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,692,6.9200,.6920,3,.0300,8.0007,11,6,.5454
sim22,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,689,6.8900,.6890,0,0,8.32693,11,1,.0909
sim23,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,788,7.8800,.7880,0,0,7.34902,11,1,.0909
sim24,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,709,7.0900,.7090,0,0,8.09256,11,2,.1818
sim25,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,730,7.3000,.7300,0,0,7.67285,11,4,.3636
sim26,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,799,7.9900,.7990,0,0,7.4785,11,2,.1818
sim27,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,794,7.9400,.7940,0,0,7.6114,11,4,.3636
sim28,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,20,2.0000,938,9.3800,.9380,0,0,6.4734,11,3,.2727
sim29,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,23,2.3000,674,6.7400,.6740,0,0,7.46677,11,1,.0909
sim30,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,746,7.4600,.7460,0,0,7.34457,11,3,.2727
sim31,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,727,7.2700,.7270,0,0,7.51229,11,,
sim32,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,541,5.4100,.5410,19,.1900,8.76338,11,9,.8181
sim33,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,871,8.7100,.8710,0,0,7.64505,11,8,.7272
sim34,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,782,7.8200,.7820,0,0,7.60553,11,6,.5454
sim35,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,493,4.9300,.4930,0,0,8.76108,11,10,.9090
sim36,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,738,7.3800,.7380,0,0,8.28962,11,9,.8181
sim37,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,701,7.0100,.7010,6,.0600,7.62601,11,4,.3636
sim38,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,22,2.2000,850,8.5000,.8500,0,0,7.10923,11,7,.6363
sim39,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,674,6.7400,.6740,0,0,8.28417,11,1,.0909
sim40,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,572,5.7200,.5720,0,0,8.09108,11,4,.3636
sim41,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,701,7.0100,.7010,0,0,7.97861,11,5,.4545
sim42,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,734,7.3400,.7340,3,.0300,7.97625,11,7,.6363
sim43,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,637,6.3700,.6370,0,0,8.11566,11,11,1.0000
sim44,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,522,5.2200,.5220,0,0,8.04413,11,1,.0909
sim45,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,604,6.0400,.6040,2,.0200,8.44259,11,8,.7272
sim46,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,708,7.0800,.7080,1,.0100,7.96881,11,10,.9090
sim47,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,570,5.7000,.5700,6,.0600,8.63262,11,13,1.1818
sim48,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,774,7.7400,.7740,0,0,7.84975,11,7,.6363
sim49,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,712,7.1200,.7120,0,0,7.58671,11,1,.0909
sim50,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,608,6.0800,.6080,1,.0100,8.36846,11,10,.9090
sim51,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,547,5.4700,.5470,0,0,8.25134,11,12,1.0909
sim52,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,754,7.5400,.7540,3,.0300,7.90828,11,7,.6363
sim53,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,605,6.0500,.6050,3,.0300,7.69088,11,8,.7272
sim54,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,599,5.9900,.5990,0,0,8.22435,11,8,.7272
sim55,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,555,5.5500,.5550,0,0,8.38947,11,10,.9090
sim56,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,650,6.5000,.6500,2,.0200,8.05426,11,13,1.1818
sim57,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,699,6.9900,.6990,0,0,8.32123,11,,
sim58,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,568,5.6800,.5680,0,0,8.23491,11,11,1.0000
sim59,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,780,7.8000,.7800,0,0,7.73663,11,4,.3636
sim60,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,504,5.0400,.5040,0,0,8.62193,11,6,.5454
sim61,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,591,5.9100,.5910,0,0,7.70895,11,3,.2727
sim62,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,711,7.1100,.7110,0,0,8.1383,11,9,.8181
sim63,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,785,7.8500,.7850,0,0,8.05379,11,10,.9090
sim64,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,576,5.7600,.5760,0,0,7.91819,11,,
sim65,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,800,8.0000,.8000,0,0,7.51497,11,1,.0909
sim66,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,677,6.7700,.6770,0,0,7.50387,11,2,.1818
sim67,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,866,8.6600,.8660,0,0,6.87338,11,4,.3636
sim68,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,844,8.4400,.8440,0,0,6.97787,11,6,.5454
sim69,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,838,8.3800,.8380,0,0,7.37906,11,8,.7272
sim70,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,618,6.1800,.6180,0,0,7.92511,11,10,.9090
sim71,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,634,6.3400,.6340,2,.0200,7.9674,11,10,.9090
sim72,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,850,8.5000,.8500,3,.0300,7.76359,11,1,.0909
sim73,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,718,7.1800,.7180,0,0,7.35967,11,8,.7272
sim74,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,660,6.6000,.6600,0,0,8.04381,11,8,.7272
sim75,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,483,4.8300,.4830,114,1.1400,8.37263,11,10,.9090
sim76,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,495,4.9500,.4950,0,0,7.81319,11,3,.2727
sim77,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,650,6.5000,.6500,96,.9600,7.54642,11,8,.7272
sim78,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,23,2.3000,722,7.2200,.7220,115,1.1500,7.64018,11,7,.6363
sim79,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,22,2.2000,830,8.3000,.8300,1,.0100,7.31631,11,6,.5454
sim80,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,44,4.4000,572,5.7200,.5720,2,.0200,8.1208,11,4,.3636
sim81,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,569,5.6900,.5690,0,0,8.2544,11,9,.8181
sim82,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,750,7.5000,.7500,9,.0900,6.89227,11,9,.8181
sim83,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,764,7.6400,.7640,0,0,7.98919,11,3,.2727
sim84,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,730,7.3000,.7300,0,0,7.845,11,1,.0909
sim85,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,742,7.4200,.7420,0,0,7.60111,11,6,.5454
sim86,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,582,5.8200,.5820,4,.0400,8.04511,11,3,.2727
sim87,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,719,7.1900,.7190,0,0,8.01526,11,6,.5454
sim88,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,729,7.2900,.7290,0,0,7.65067,11,7,.6363
sim89,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,728,7.2800,.7280,0,0,7.50923,11,11,1.0000
sim90,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,557,5.5700,.5570,19,.1900,8.26507,11,10,.9090
sim91,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,490,4.9000,.4900,0,0,8.31925,11,13,1.1818
sim92,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,717,7.1700,.7170,0,0,7.90721,11,2,.1818
sim93,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,46,4.6000,464,4.6400,.4640,0,0,8.35243,11,10,.9090
sim94,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,20,2.0000,922,9.2200,.9220,0,0,6.56639,11,,
sim95,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,579,5.7900,.5790,0,0,8.12509,11,11,1.0000
sim96,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,660,6.6000,.6600,0,0,8.06079,11,1,.0909
sim97,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,589,5.8900,.5890,0,0,8.3613,11,9,.8181
sim98,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,745,7.4500,.7450,0,0,7.63252,11,8,.7272
sim99,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,679,6.7900,.6790,99,.9900,7.72971,11,7,.6363
sim100,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,71,7.1000,3043,6.0860,.6086,0,0,9.59571,13,1,.0769
sim101,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,57,5.7000,4117,8.2340,.8234,0,0,9.28922,13,3,.2307
sim102,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,61,6.1000,3457,6.9140,.6914,0,0,9.51019,13,5,.3846
sim103,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,58,5.8000,3805,7.6100,.7610,0,0,9.21928,13,10,.7692
sim104,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,63,6.3000,3153,6.3060,.6306,0,0,9.59761,13,18,1.3846
sim105,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,54,5.4000,3731,7.4620,.7462,0,0,9.63466,13,9,.6923
sim106,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,42,4.2000,4302,8.6040,.8604,272,.5440,9.27773,13,5,.3846
sim107,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,47,4.7000,4446,8.8920,.8892,0,0,9.44436,13,8,.6153
sim108,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,52,5.2000,3690,7.3800,.7380,5,.0100,9.65221,13,11,.8461
sim109,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,42,4.2000,3809,7.6180,.7618,509,1.0180,9.01402,13,6,.4615
sim110,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,43,4.3000,4569,9.1380,.9138,0,0,8.97546,13,3,.2307
sim111,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,51,5.1000,4231,8.4620,.8462,0,0,9.32338,13,8,.6153
sim112,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,73,7.3000,3464,6.9280,.6928,5,.0100,10.1193,13,11,.8461
sim113,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,56,5.6000,4018,8.0360,.8036,0,0,9.4777,13,12,.9230
sim114,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,61,6.1000,3808,7.6160,.7616,495,.9900,8.98842,13,9,.6923
sim115,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,54,5.4000,3911,7.8220,.7822,0,0,9.1786,13,4,.3076
sim116,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,72,7.2000,3270,6.5400,.6540,0,0,9.87247,13,7,.5384
sim117,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,65,6.5000,3466,6.9320,.6932,0,0,9.84663,13,5,.3846
sim118,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,61,6.1000,3485,6.9700,.6970,0,0,9.58989,13,2,.1538
sim119,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,66,6.6000,3661,7.3220,.7322,0,0,9.48734,13,5,.3846
sim120,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,61,6.1000,3703,7.4060,.7406,0,0,9.30586,13,11,.8461
sim121,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,79,7.9000,2623,5.2460,.5246,40,.0800,9.90084,13,14,1.0769
sim122,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,62,6.2000,3879,7.7580,.7758,0,0,9.64236,13,4,.3076
sim123,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,36,3.6000,4415,8.8300,.8830,1,.0020,8.25031,13,1,.0769
sim124,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,57,5.7000,3822,7.6440,.7644,1,.0020,9.53742,13,8,.6153
sim125,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,59,5.9000,4172,8.3440,.8344,0,0,9.27898,13,6,.4615
sim126,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,500,data/true_migration_prob_matrix.csv,55,5.5000,3880,7.7600,.7760,5,.0100,9.64858,13,1,.0769
