name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim32,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,72,7.2000,435,4.3500,.4350,0,0,3.5727,1,3,3.0000
sim33,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,72,7.2000,492,4.9200,.4920,10,.1000,4.73747,0,1,
sim34,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,458,4.5800,.4580,0,0,3.88425,0,1,
sim35,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,367,3.6700,.3670,9,.0900,3.27078,0,2,
sim36,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,449,4.4900,.4490,0,0,4.6742,0,1,
sim37,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,68,6.8000,484,4.8400,.4840,35,.3500,3.9158,1,1,1.0000
sim38,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,452,4.5200,.4520,0,0,4.20984,0,,
sim39,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,414,4.1400,.4140,0,0,3.94767,1,2,2.0000
sim40,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,59,5.9000,562,5.6200,.5620,0,0,6.85922,1,3,3.0000
sim41,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,64,6.4000,502,5.0200,.5020,0,0,3.57398,0,0,
sim42,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,60,6.0000,558,5.5800,.5580,4,.0400,5.70633,0,1,
sim43,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,69,6.9000,378,3.7800,.3780,0,0,4.41644,0,4,
sim44,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,68,6.8000,369,3.6900,.3690,1,.0100,3.70537,0,,
sim45,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,551,5.5100,.5510,4,.0400,4.92033,0,1,
sim46,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,452,4.5200,.4520,14,.1400,4.32553,0,,
sim47,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,69,6.9000,444,4.4400,.4440,0,0,3.54682,0,0,
sim48,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,387,3.8700,.3870,3,.0300,3.74846,0,,
sim49,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,60,6.0000,485,4.8500,.4850,0,0,4.08683,0,1,
sim50,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,64,6.4000,507,5.0700,.5070,3,.0300,3.92764,0,2,
sim51,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,573,5.7300,.5730,0,0,3.97477,0,0,
sim52,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,391,3.9100,.3910,2,.0200,4.20668,1,4,4.0000
sim53,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,356,3.5600,.3560,0,0,4.53927,0,3,
sim54,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,417,4.1700,.4170,0,0,4.19179,0,3,
sim55,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,402,4.0200,.4020,0,0,5.09954,0,,
sim56,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,73,7.3000,388,3.8800,.3880,0,0,3.56053,0,2,
sim57,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,557,5.5700,.5570,0,0,4.02004,0,1,
sim58,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,496,4.9600,.4960,0,0,4.31176,0,1,
sim59,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,72,7.2000,457,4.5700,.4570,0,0,4.11981,0,1,
sim60,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,57,5.7000,511,5.1100,.5110,4,.0400,4.48669,3,6,2.0000
sim61,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,421,4.2100,.4210,0,0,4.0457,0,1,
sim62,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,59,5.9000,557,5.5700,.5570,4,.0400,5.47193,0,0,
sim63,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,399,3.9900,.3990,0,0,3.56556,0,,
sim64,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,461,4.6100,.4610,0,0,4.8183,0,3,
sim65,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,384,3.8400,.3840,0,0,3.86484,0,3,
sim66,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,63,6.3000,464,4.6400,.4640,3,.0300,4.09832,0,,
sim67,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,428,4.2800,.4280,0,0,3.93065,0,,
sim68,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,64,6.4000,519,5.1900,.5190,6,.0600,3.98421,0,1,
sim69,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,392,3.9200,.3920,7,.0700,3.58401,1,5,5.0000
sim70,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,63,6.3000,402,4.0200,.4020,3,.0300,4.12218,0,1,
sim71,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,515,5.1500,.5150,0,0,3.70025,0,,
sim72,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,63,6.3000,504,5.0400,.5040,4,.0400,5.47929,0,1,
sim73,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,457,4.5700,.4570,3,.0300,4.2979,0,1,
sim74,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,75,7.5000,392,3.9200,.3920,0,0,3.93892,1,1,1.0000
sim75,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,378,3.7800,.3780,0,0,3.66476,0,3,
sim76,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,58,5.8000,641,6.4100,.6410,0,0,4.31003,0,2,
sim77,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,53,5.3000,643,6.4300,.6430,0,0,3.99332,1,2,2.0000
sim78,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,73,7.3000,459,4.5900,.4590,0,0,3.57321,0,4,
sim79,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,445,4.4500,.4450,0,0,3.76892,1,3,3.0000
sim80,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,379,3.7900,.3790,0,0,3.41969,0,2,
sim81,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,70,7.0000,391,3.9100,.3910,6,.0600,4.09947,1,1,1.0000
sim82,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,503,5.0300,.5030,0,0,4.46906,0,1,
sim83,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,66,6.6000,493,4.9300,.4930,3,.0300,3.8026,1,10,10.0000
sim84,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,404,4.0400,.4040,0,0,4.9088,0,1,
sim85,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,61,6.1000,431,4.3100,.4310,2,.0200,3.74242,1,1,1.0000
sim86,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,416,4.1600,.4160,5,.0500,3.41958,0,1,
sim87,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,71,7.1000,396,3.9600,.3960,0,0,3.79525,0,,
sim88,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,65,6.5000,382,3.8200,.3820,0,0,4.12776,0,,
sim89,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,64,6.4000,416,4.1600,.4160,0,0,3.99866,0,1,
sim90,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,63,6.3000,467,4.6700,.4670,0,0,5.17704,0,,
sim91,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,61,6.1000,534,5.3400,.5340,17,.1700,4.2752,1,1,1.0000
sim92,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,67,6.7000,406,4.0600,.4060,42,.4200,3.44956,0,2,
sim93,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,63,6.3000,506,5.0600,.5060,0,0,4.90432,0,2,
sim94,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,454,4.5400,.4540,0,0,4.07373,0,1,
sim95,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,61,6.1000,357,3.5700,.3570,0,0,4.38914,0,2,
sim96,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,68,6.8000,512,5.1200,.5120,0,0,4.47489,0,1,
sim97,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,62,6.2000,499,4.9900,.4990,22,.2200,3.11162,0,0,
sim98,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,59,5.9000,574,5.7400,.5740,0,0,5.35586,0,1,
sim99,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/ultrarare_migration_prob_matrix.csv,68,6.8000,408,4.0800,.4080,4,.0400,3.51096,0,,
