name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim7,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,732,7.3200,.7320,0,0,8.03042,11,3,.2727
sim8,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,649,6.4900,.6490,0,0,7.99786,11,9,.8181
sim9,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,644,6.4400,.6440,0,0,7.14634,11,8,.7272
sim20,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,774,7.7400,.7740,0,0,7.75249,11,1,.0909
sim21,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,601,6.0100,.6010,0,0,8.12396,11,10,.9090
sim22,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,646,6.4600,.6460,0,0,8.23256,11,2,.1818
sim23,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,24,2.4000,645,6.4500,.6450,192,1.9200,8.14819,11,9,.8181
sim24,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,23,2.3000,758,7.5800,.7580,97,.9700,7.36307,11,6,.5454
sim25,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,657,6.5700,.6570,18,.1800,8.56467,11,3,.2727
sim26,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,655,6.5500,.6550,1,.0100,8.07156,11,3,.2727
sim27,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,682,6.8200,.6820,0,0,8.34668,11,4,.3636
sim28,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,626,6.2600,.6260,0,0,8.18699,11,7,.6363
sim29,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,620,6.2000,.6200,0,0,7.91715,11,3,.2727
sim30,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,699,6.9900,.6990,0,0,8.14448,11,6,.5454
sim31,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,653,6.5300,.6530,0,0,7.81287,11,9,.8181
sim32,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,835,8.3500,.8350,0,0,7.76158,11,6,.5454
sim33,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,678,6.7800,.6780,2,.0200,7.99914,11,8,.7272
sim34,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,753,7.5300,.7530,0,0,7.86322,11,7,.6363
sim35,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,626,6.2600,.6260,0,0,7.83828,11,2,.1818
sim36,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,703,7.0300,.7030,0,0,7.98432,11,7,.6363
sim37,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,772,7.7200,.7720,0,0,7.98863,11,4,.3636
sim38,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,857,8.5700,.8570,0,0,7.35477,11,,
sim39,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,547,5.4700,.5470,0,0,8.50493,11,11,1.0000
sim40,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,855,8.5500,.8550,0,0,8.03896,11,1,.0909
sim41,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,769,7.6900,.7690,0,0,7.60781,11,3,.2727
sim42,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,711,7.1100,.7110,0,0,7.51082,11,7,.6363
sim43,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,787,7.8700,.7870,0,0,7.84005,11,9,.8181
sim44,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,654,6.5400,.6540,96,.9600,7.92201,11,10,.9090
sim45,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,620,6.2000,.6200,102,1.0200,8.13789,11,4,.3636
sim46,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,624,6.2400,.6240,5,.0500,8.33311,11,11,1.0000
sim47,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,756,7.5600,.7560,2,.0200,7.96239,11,7,.6363
sim48,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,780,7.8000,.7800,0,0,7.52027,11,7,.6363
sim49,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,684,6.8400,.6840,0,0,8.13374,11,7,.6363
sim50,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,706,7.0600,.7060,6,.0600,7.95063,11,11,1.0000
sim51,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,516,5.1600,.5160,0,0,8.72273,11,8,.7272
sim52,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,572,5.7200,.5720,7,.0700,7.93652,11,5,.4545
sim53,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,703,7.0300,.7030,0,0,7.9462,11,9,.8181
sim54,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,784,7.8400,.7840,0,0,7.27146,11,7,.6363
sim55,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,679,6.7900,.6790,0,0,8.08594,11,4,.3636
sim56,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,718,7.1800,.7180,0,0,7.92594,11,8,.7272
sim57,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,692,6.9200,.6920,0,0,7.98157,11,8,.7272
sim58,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,612,6.1200,.6120,0,0,8.371,11,8,.7272
sim59,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,654,6.5400,.6540,1,.0100,8.40645,11,4,.3636
sim60,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,642,6.4200,.6420,2,.0200,8.49892,11,1,.0909
sim61,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,650,6.5000,.6500,0,0,7.8676,11,10,.9090
sim62,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,24,2.4000,827,8.2700,.8270,0,0,8.03188,11,2,.1818
sim63,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,46,4.6000,655,6.5500,.6550,0,0,8.23339,11,4,.3636
sim64,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,762,7.6200,.7620,0,0,7.46824,11,4,.3636
sim65,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,589,5.8900,.5890,0,0,8.26645,11,5,.4545
sim66,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,742,7.4200,.7420,0,0,8.36965,11,8,.7272
sim67,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,789,7.8900,.7890,0,0,7.10208,11,10,.9090
sim68,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,667,6.6700,.6670,0,0,7.75866,11,1,.0909
sim69,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,671,6.7100,.6710,0,0,7.9631,11,6,.5454
sim70,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,22,2.2000,769,7.6900,.7690,0,0,7.86685,11,4,.3636
sim71,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,549,5.4900,.5490,0,0,7.89899,11,7,.6363
sim72,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,798,7.9800,.7980,0,0,7.31419,11,6,.5454
sim73,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,842,8.4200,.8420,0,0,7.48498,11,8,.7272
sim74,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,732,7.3200,.7320,0,0,7.86282,11,9,.8181
sim75,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,744,7.4400,.7440,0,0,7.60751,11,2,.1818
sim76,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,675,6.7500,.6750,0,0,8.33156,11,9,.8181
sim77,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,797,7.9700,.7970,1,.0100,7.92159,11,7,.6363
sim78,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,640,6.4000,.6400,0,0,8.21097,11,10,.9090
sim79,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,627,6.2700,.6270,6,.0600,8.3465,11,11,1.0000
sim80,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,656,6.5600,.6560,0,0,8.13857,11,1,.0909
sim81,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,798,7.9800,.7980,0,0,8.01735,11,1,.0909
sim82,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,43,4.3000,553,5.5300,.5530,3,.0300,8.50817,11,12,1.0909
sim83,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,710,7.1000,.7100,0,0,7.88434,11,0,0
sim84,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,695,6.9500,.6950,0,0,7.8357,11,9,.8181
sim85,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,17,1.7000,757,7.5700,.7570,0,0,7.44203,11,5,.4545
sim86,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,42,4.2000,567,5.6700,.5670,1,.0100,8.69193,11,9,.8181
sim87,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,41,4.1000,640,6.4000,.6400,0,0,8.76339,11,4,.3636
sim88,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,42,4.2000,558,5.5800,.5580,0,0,7.95246,11,12,1.0909
sim89,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,549,5.4900,.5490,0,0,8.10019,11,,
sim90,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,829,8.2900,.8290,0,0,7.92414,11,5,.4545
sim91,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,24,2.4000,837,8.3700,.8370,0,0,6.9277,11,2,.1818
sim92,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,762,7.6200,.7620,0,0,6.75145,11,4,.3636
sim93,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,812,8.1200,.8120,0,0,7.50956,11,,
sim94,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,843,8.4300,.8430,10,.1000,7.72367,11,6,.5454
sim95,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,660,6.6000,.6600,0,0,7.65103,11,8,.7272
sim96,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,535,5.3500,.5350,0,0,8.01757,11,10,.9090
sim97,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,573,5.7300,.5730,0,0,7.99633,11,10,.9090
sim98,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,684,6.8400,.6840,1,.0100,8.15213,11,2,.1818
sim99,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,593,5.9300,.5930,0,0,8.27362,11,8,.7272
sim100,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,30,6.0000,352,3.5200,.7040,0,0,8.48343,11,7,.6363
sim101,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,15,3.0000,482,4.8200,.9640,0,0,7.42275,11,3,.2727
sim102,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,447,4.4700,.8940,0,0,7.63029,11,3,.2727
sim103,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,21,4.2000,425,4.2500,.8500,0,0,7.31402,11,7,.6363
sim104,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,14,2.8000,461,4.6100,.9220,0,0,6.83051,11,1,.0909
sim105,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,26,5.2000,456,4.5600,.9120,0,0,8.13406,11,3,.2727
sim106,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,12,2.4000,497,4.9700,.9940,0,0,7.03052,11,2,.1818
sim107,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,470,4.7000,.9400,0,0,6.11428,11,2,.1818
sim108,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,24,4.8000,441,4.4100,.8820,0,0,7.97841,11,6,.5454
sim109,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,24,4.8000,409,4.0900,.8180,4,.0400,8.19691,11,5,.4545
sim110,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,15,3.0000,497,4.9700,.9940,0,0,7.96673,11,3,.2727
sim111,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,426,4.2600,.8520,0,0,7.4435,11,2,.1818
sim112,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,443,4.4300,.8860,0,0,7.88954,11,1,.0909
sim113,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,21,4.2000,449,4.4900,.8980,3,.0300,7.98003,11,1,.0909
sim114,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,424,4.2400,.8480,0,0,7.28751,11,2,.1818
sim115,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,27,5.4000,429,4.2900,.8580,0,0,8.22245,11,5,.4545
sim116,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,441,4.4100,.8820,0,0,6.81746,11,3,.2727
sim117,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,23,4.6000,409,4.0900,.8180,1,.0100,7.42541,11,6,.5454
sim118,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,19,3.8000,425,4.2500,.8500,0,0,8.24014,11,3,.2727
sim119,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,465,4.6500,.9300,0,0,7.46523,11,3,.2727
sim120,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,24,4.8000,396,3.9600,.7920,0,0,7.92659,11,5,.4545
sim121,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,10,2.0000,497,4.9700,.9940,0,0,5.20357,11,3,.2727
sim122,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,500,5.0000,1.0000,0,0,7.2992,11,1,.0909
sim123,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,31,6.2000,406,4.0600,.8120,0,0,8.22267,11,3,.2727
sim124,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,430,4.3000,.8600,0,0,6.95649,11,6,.5454
sim125,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,10,2.0000,493,4.9300,.9860,0,0,7.56791,11,2,.1818
sim126,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,456,4.5600,.9120,0,0,7.04436,11,3,.2727
sim127,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,10,2.0000,500,5.0000,1.0000,96,.9600,6.33754,11,2,.1818
sim128,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,29,5.8000,350,3.5000,.7000,0,0,8.47638,11,7,.6363
sim129,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,440,4.4000,.8800,0,0,7.30882,11,4,.3636
sim130,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,500,5.0000,1.0000,0,0,6.364,11,3,.2727
sim131,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,490,4.9000,.9800,0,0,6.99575,11,3,.2727
