name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim28,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,699,6.9900,.6990,0,0,7.64182,11,1,.0909
sim29,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,771,7.7100,.7710,1,.0100,7.93468,11,8,.7272
sim30,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,674,6.7400,.6740,0,0,8.30415,11,8,.7272
sim31,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,25,2.5000,765,7.6500,.7650,0,0,7.60856,11,8,.7272
sim32,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,641,6.4100,.6410,0,0,8.09627,11,8,.7272
sim33,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,768,7.6800,.7680,0,0,7.80814,11,9,.8181
sim34,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,676,6.7600,.6760,0,0,7.87193,11,6,.5454
sim35,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,748,7.4800,.7480,0,0,7.84188,11,9,.8181
sim36,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,677,6.7700,.6770,0,0,8.0386,11,2,.1818
sim37,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,587,5.8700,.5870,0,0,7.73349,11,5,.4545
sim38,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,626,6.2600,.6260,1,.0100,8.44345,11,6,.5454
sim39,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,42,4.2000,586,5.8600,.5860,0,0,8.24031,11,4,.3636
sim40,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,885,8.8500,.8850,3,.0300,7.87916,11,8,.7272
sim41,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,818,8.1800,.8180,0,0,7.64267,11,1,.0909
sim42,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,23,2.3000,790,7.9000,.7900,0,0,7.06636,11,7,.6363
sim43,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,848,8.4800,.8480,0,0,7.64975,11,1,.0909
sim44,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,590,5.9000,.5900,18,.1800,8.31119,11,8,.7272
sim45,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,464,4.6400,.4640,192,1.9200,7.78024,11,8,.7272
sim46,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,806,8.0600,.8060,0,0,7.75822,11,6,.5454
sim47,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,41,4.1000,540,5.4000,.5400,0,0,8.38284,11,9,.8181
sim48,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,670,6.7000,.6700,96,.9600,7.57375,11,10,.9090
sim49,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,698,6.9800,.6980,0,0,8.27773,11,8,.7272
sim50,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,641,6.4100,.6410,0,0,8.08371,11,7,.6363
sim51,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,42,4.2000,584,5.8400,.5840,6,.0600,7.81932,11,3,.2727
sim52,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,663,6.6300,.6630,0,0,6.96079,11,2,.1818
sim53,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,540,5.4000,.5400,119,1.1900,8.19952,11,6,.5454
sim54,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,692,6.9200,.6920,0,0,7.82135,11,8,.7272
sim55,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,702,7.0200,.7020,0,0,8.5155,11,1,.0909
sim56,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,813,8.1300,.8130,0,0,7.65143,11,1,.0909
sim57,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,645,6.4500,.6450,1,.0100,8.08696,11,3,.2727
sim58,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,694,6.9400,.6940,0,0,8.31207,11,10,.9090
sim59,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,38,3.8000,610,6.1000,.6100,9,.0900,8.64754,11,7,.6363
sim60,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,618,6.1800,.6180,0,0,8.12812,11,11,1.0000
sim61,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,27,2.7000,785,7.8500,.7850,0,0,7.9991,11,,
sim62,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,759,7.5900,.7590,0,0,7.93482,11,1,.0909
sim63,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,715,7.1500,.7150,0,0,7.83519,11,8,.7272
sim64,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,579,5.7900,.5790,0,0,8.10087,11,11,1.0000
sim65,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,42,4.2000,584,5.8400,.5840,0,0,8.5844,11,10,.9090
sim66,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,644,6.4400,.6440,1,.0100,8.42713,11,9,.8181
sim67,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,26,2.6000,821,8.2100,.8210,0,0,7.35563,11,6,.5454
sim68,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,741,7.4100,.7410,0,0,7.89943,11,1,.0909
sim69,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,682,6.8200,.6820,6,.0600,8.0852,11,8,.7272
sim70,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,657,6.5700,.6570,1,.0100,7.76884,11,9,.8181
sim71,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,483,4.8300,.4830,0,0,8.03252,11,7,.6363
sim72,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,41,4.1000,639,6.3900,.6390,10,.1000,8.42164,11,6,.5454
sim73,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,40,4.0000,379,3.7900,.3790,0,0,8.68669,11,7,.6363
sim74,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,482,4.8200,.4820,3,.0300,8.02843,11,9,.8181
sim75,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,738,7.3800,.7380,0,0,7.96116,11,6,.5454
sim76,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,654,6.5400,.6540,38,.3800,8.25907,11,10,.9090
sim77,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,793,7.9300,.7930,0,0,7.55617,11,11,1.0000
sim78,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,755,7.5500,.7550,0,0,7.78079,11,8,.7272
sim79,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,763,7.6300,.7630,0,0,7.64522,11,9,.8181
sim80,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,722,7.2200,.7220,0,0,7.93542,11,10,.9090
sim81,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,535,5.3500,.5350,4,.0400,8.18058,11,8,.7272
sim82,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,477,4.7700,.4770,0,0,7.91293,11,9,.8181
sim83,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,41,4.1000,738,7.3800,.7380,0,0,8.22119,11,1,.0909
sim84,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,29,2.9000,725,7.2500,.7250,0,0,7.67018,11,10,.9090
sim85,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,805,8.0500,.8050,0,0,7.6216,11,6,.5454
sim86,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,810,8.1000,.8100,0,0,7.80055,11,10,.9090
sim87,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,659,6.5900,.6590,0,0,7.66784,11,1,.0909
sim88,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,35,3.5000,734,7.3400,.7340,0,0,8.2503,11,9,.8181
sim89,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,36,3.6000,626,6.2600,.6260,0,0,7.89978,11,8,.7272
sim90,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,28,2.8000,753,7.5300,.7530,0,0,7.65023,11,7,.6363
sim91,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,39,3.9000,583,5.8300,.5830,0,0,8.48909,11,4,.3636
sim92,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,32,3.2000,694,6.9400,.6940,19,.1900,8.32027,11,8,.7272
sim93,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,30,3.0000,761,7.6100,.7610,0,0,7.78562,11,10,.9090
sim94,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,34,3.4000,711,7.1100,.7110,0,0,8.03013,11,2,.1818
sim95,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,797,7.9700,.7970,0,0,7.73463,11,2,.1818
sim96,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,19,1.9000,933,9.3300,.9330,0,0,6.69096,11,1,.0909
sim97,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,31,3.1000,810,8.1000,.8100,0,0,6.92389,11,1,.0909
sim98,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,37,3.7000,663,6.6300,.6630,0,0,7.97378,11,1,.0909
sim99,0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264 0.1264,100,data/true_migration_prob_matrix.csv,33,3.3000,696,6.9600,.6960,0,0,8.07095,11,9,.8181
sim100,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,6,.8571,200,2.0000,.2857,0,0,7.72536,11,2,.1818
sim101,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,4,.5714,197,1.9700,.2814,0,0,5.55826,11,3,.2727
sim102,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.2857,146,1.4600,.2085,1,.0100,7.74039,11,2,.1818
sim103,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,200,2.0000,.2857,0,0,6.14914,11,1,.0909
sim104,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.2857,160,1.6000,.2285,0,0,8.35424,11,3,.2727
sim105,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,11,1.5714,172,1.7200,.2457,0,0,7.8663,11,3,.2727
sim106,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,200,2.0000,.2857,0,0,6.14914,11,2,.1818
sim107,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,10,1.4285,176,1.7600,.2514,0,0,7.44494,11,2,.1818
sim108,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,4,.5714,200,2.0000,.2857,0,0,6.34032,11,3,.2727
sim109,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,4,.5714,197,1.9700,.2814,0,0,5.55826,11,3,.2727
sim110,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,7,1.0000,160,1.6000,.2285,0,0,7.72542,11,2,.1818
sim111,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,197,1.9700,.2814,0,0,7.56791,11,2,.1818
sim112,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,200,2.0000,.2857,0,0,6.14914,11,3,.2727
sim113,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.1428,156,1.5600,.2228,0,0,6.75371,11,,
sim114,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,200,2.0000,.2857,0,0,6.14874,11,2,.1818
sim115,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,200,2.0000,.2857,0,0,6.14914,11,3,.2727
sim116,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.2857,77,.7700,.1100,0,0,8.85614,11,4,.3636
sim117,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.0000,149,1.4900,.2128,0,0,8.44176,11,6,.5454
sim118,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.1428,160,1.6000,.2285,0,0,8.20171,11,3,.2727
sim119,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,6,.8571,200,2.0000,.2857,0,0,7.72536,11,4,.3636
sim120,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,12,1.7142,170,1.7000,.2428,1,.0100,8.56896,11,3,.2727
sim121,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,3,.4285,200,2.0000,.2857,0,0,3.2516,11,,
sim122,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.1428,158,1.5800,.2257,0,0,7.54639,11,3,.2727
sim123,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,12,1.7142,136,1.3600,.1942,0,0,8.54403,11,3,.2727
sim124,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,7,1.0000,203,2.0300,.2900,0,0,7.85642,11,3,.2727
sim125,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,4,.5714,197,1.9700,.2814,0,0,8.11379,11,3,.2727
sim126,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,15,2.1428,128,1.2800,.1828,0,0,8.74362,11,3,.2727
sim127,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.1428,151,1.5100,.2157,0,0,7.62377,11,3,.2727
